2024-12-10 23:47:49,427 Using device cuda.
2024-12-10 23:47:49,427 Experiment setup: {'batch_size': 1024, 'LR': 0.001, 'K': 10, 'name': 'batch_1024'}
2024-12-10 23:55:14,970 [Iteration 200/5000] train_loss: -42690150400.0, val_loss: -20600145920.0, val_recall@10: 0.00136, val_precision@10: 0.00253, val_ndcg@10: 0.00252
2024-12-10 23:55:23,561 [Iteration 400/5000] train_loss: -2.1894225004068864e+16, val_loss: -3.28577346174976e+16, val_recall@10: 0.00622, val_precision@10: 0.00723, val_ndcg@10: 0.0078
2024-12-10 23:55:32,262 [Iteration 600/5000] train_loss: -3.235066498204398e+20, val_loss: -1.210268424713504e+20, val_recall@10: 0.01345, val_precision@10: 0.01193, val_ndcg@10: 0.01393
2024-12-10 23:55:40,785 [Iteration 800/5000] train_loss: -4.443736430043599e+22, val_loss: -7.503946112820715e+21, val_recall@10: 0.0157, val_precision@10: 0.01356, val_ndcg@10: 0.01626
2024-12-10 23:55:49,111 [Iteration 1000/5000] train_loss: -3.4504425372491044e+22, val_loss: -1.2947926615783748e+22, val_recall@10: 0.01783, val_precision@10: 0.0141, val_ndcg@10: 0.01758
2024-12-10 23:55:57,626 [Iteration 1200/5000] train_loss: -1.081106429408853e+22, val_loss: -1.6550144288534921e+22, val_recall@10: 0.02027, val_precision@10: 0.01483, val_ndcg@10: 0.01884
2024-12-10 23:56:06,030 [Iteration 1400/5000] train_loss: -3.2896039074969523e+22, val_loss: -2.2423352738883475e+22, val_recall@10: 0.01685, val_precision@10: 0.01374, val_ndcg@10: 0.01728
2024-12-10 23:56:14,746 [Iteration 1600/5000] train_loss: -1.6162343828221675e+22, val_loss: -2.873673288371206e+22, val_recall@10: 0.01876, val_precision@10: 0.0141, val_ndcg@10: 0.01792
2024-12-10 23:56:23,237 [Iteration 1800/5000] train_loss: -2.029927951423008e+22, val_loss: -2.787381166991048e+22, val_recall@10: 0.01904, val_precision@10: 0.01429, val_ndcg@10: 0.01809
2024-12-10 23:56:32,189 [Iteration 2000/5000] train_loss: -6.333819281377443e+22, val_loss: -3.2981535410295524e+22, val_recall@10: 0.02037, val_precision@10: 0.01374, val_ndcg@10: 0.01819
2024-12-10 23:56:41,711 [Iteration 2200/5000] train_loss: -4.006214878764295e+22, val_loss: -4.291102683272572e+22, val_recall@10: 0.01741, val_precision@10: 0.01266, val_ndcg@10: 0.01683
2024-12-10 23:56:51,555 [Iteration 2400/5000] train_loss: -5.968954753246469e+22, val_loss: -4.040866475017209e+22, val_recall@10: 0.01889, val_precision@10: 0.01266, val_ndcg@10: 0.01723
2024-12-10 23:57:01,261 [Iteration 2600/5000] train_loss: -3.993471042898724e+22, val_loss: -5.092088143198738e+22, val_recall@10: 0.01884, val_precision@10: 0.01248, val_ndcg@10: 0.0172
2024-12-10 23:57:10,985 [Iteration 2800/5000] train_loss: -9.108360911010839e+22, val_loss: -5.613710364279522e+22, val_recall@10: 0.01709, val_precision@10: 0.01248, val_ndcg@10: 0.01685
2024-12-10 23:57:20,744 [Iteration 3000/5000] train_loss: -3.3764607802703824e+22, val_loss: -5.451630767650048e+22, val_recall@10: 0.01692, val_precision@10: 0.0123, val_ndcg@10: 0.01673
2024-12-10 23:57:30,591 [Iteration 3200/5000] train_loss: -6.972055459409545e+22, val_loss: -5.486740379985065e+22, val_recall@10: 0.01687, val_precision@10: 0.01212, val_ndcg@10: 0.01664
2024-12-10 23:57:40,686 [Iteration 3400/5000] train_loss: -9.488899767284913e+22, val_loss: -5.907316236946463e+22, val_recall@10: 0.01702, val_precision@10: 0.0123, val_ndcg@10: 0.01668
2024-12-10 23:57:50,924 [Iteration 3600/5000] train_loss: -3.002157833220347e+22, val_loss: -6.613316277131758e+22, val_recall@10: 0.01685, val_precision@10: 0.01212, val_ndcg@10: 0.01659
2024-12-10 23:58:01,141 [Iteration 3800/5000] train_loss: -3.884874844364014e+22, val_loss: -5.231007978744459e+22, val_recall@10: 0.01685, val_precision@10: 0.01212, val_ndcg@10: 0.01663
2024-12-10 23:58:10,893 [Iteration 4000/5000] train_loss: -1.7519959565392046e+22, val_loss: -6.276131322670566e+22, val_recall@10: 0.01702, val_precision@10: 0.0123, val_ndcg@10: 0.01674
2024-12-10 23:59:01,905 [Iteration 4200/5000] train_loss: -2.6169525721923733e+22, val_loss: -6.2682756938405436e+22, val_recall@10: 0.01702, val_precision@10: 0.0123, val_ndcg@10: 0.01671
2024-12-11 00:00:58,239 [Iteration 4400/5000] train_loss: -8.266775950803891e+22, val_loss: -7.974020357746597e+22, val_recall@10: 0.01595, val_precision@10: 0.01175, val_ndcg@10: 0.01618
2024-12-11 00:02:50,544 [Iteration 4600/5000] train_loss: -1.0468404763920306e+23, val_loss: -7.985496430317063e+22, val_recall@10: 0.01574, val_precision@10: 0.01139, val_ndcg@10: 0.01595
2024-12-11 00:04:18,722 [Iteration 4800/5000] train_loss: -9.539377012628407e+22, val_loss: -8.036611385367792e+22, val_recall@10: 0.01574, val_precision@10: 0.01139, val_ndcg@10: 0.01588
2024-12-11 00:04:29,753 [Iteration 4999/5000] train_loss: -1.0897496927777061e+23, val_loss: -8.27470678974769e+22, val_recall@10: 0.01574, val_precision@10: 0.01139, val_ndcg@10: 0.01588
2024-12-11 00:04:29,889 Experiment batch_1024: best train loss -1.0897496927777061e+23; best val loss -1.0897496927777061e+23; last train loss -1.0897496927777061e+23; last val loss -1.0897496927777061e+23
2024-12-11 00:04:29,889 Experiment setup: {'batch_size': 512, 'LR': 0.001, 'K': 10, 'name': 'batch_512'}
2024-12-11 00:04:37,019 [Iteration 0/5000] train_loss: -1.45921, val_loss: -0.70086, val_recall@10: 0.00017, val_precision@10: 0.00036, val_ndcg@10: 0.00057
2024-12-11 00:04:48,141 [Iteration 200/5000] train_loss: -1195479424.0, val_loss: -2310777088.0, val_recall@10: 0.0007, val_precision@10: 0.00108, val_ndcg@10: 0.0011
2024-12-11 00:04:59,170 [Iteration 400/5000] train_loss: -1181208885067776.0, val_loss: -1960027250229248.0, val_recall@10: 0.00705, val_precision@10: 0.0047, val_ndcg@10: 0.00628
2024-12-11 00:05:10,140 [Iteration 600/5000] train_loss: -1.3421050145982644e+19, val_loss: -7.930824100392468e+18, val_recall@10: 0.01096, val_precision@10: 0.00868, val_ndcg@10: 0.01133
2024-12-11 00:05:21,158 [Iteration 800/5000] train_loss: -7.912700696300209e+20, val_loss: -1.7102439288187828e+21, val_recall@10: 0.01016, val_precision@10: 0.00904, val_ndcg@10: 0.012
2024-12-11 00:05:32,469 [Iteration 1000/5000] train_loss: -1.3952088595199013e+22, val_loss: -9.30718064822042e+21, val_recall@10: 0.01037, val_precision@10: 0.00976, val_ndcg@10: 0.01248
2024-12-11 00:05:43,937 [Iteration 1200/5000] train_loss: -2.128652034394541e+22, val_loss: -1.7459965988855936e+22, val_recall@10: 0.00893, val_precision@10: 0.00886, val_ndcg@10: 0.01233
2024-12-11 00:05:55,720 [Iteration 1400/5000] train_loss: -2.8368583880372845e+22, val_loss: -2.43603959746118e+22, val_recall@10: 0.00912, val_precision@10: 0.00904, val_ndcg@10: 0.01168
2024-12-11 00:06:07,615 [Iteration 1600/5000] train_loss: -5.439296759350568e+22, val_loss: -2.862415640382668e+22, val_recall@10: 0.00918, val_precision@10: 0.00904, val_ndcg@10: 0.0119
2024-12-11 00:06:19,102 [Iteration 1800/5000] train_loss: -2.7913152864455376e+22, val_loss: -3.4136524067131334e+22, val_recall@10: 0.00813, val_precision@10: 0.00868, val_ndcg@10: 0.0119
2024-12-11 00:06:31,101 [Iteration 2000/5000] train_loss: -1.1711956707428357e+23, val_loss: -3.2720216293717165e+22, val_recall@10: 0.01008, val_precision@10: 0.00904, val_ndcg@10: 0.01197
2024-12-11 00:06:42,389 [Iteration 2200/5000] train_loss: -7.4326503026597565e+22, val_loss: -4.2549068027074326e+22, val_recall@10: 0.01192, val_precision@10: 0.0094, val_ndcg@10: 0.01264
2024-12-11 00:06:53,102 [Iteration 2400/5000] train_loss: -9.607984849351769e+22, val_loss: -4.139848389067408e+22, val_recall@10: 0.01038, val_precision@10: 0.0094, val_ndcg@10: 0.01236
2024-12-11 00:07:05,756 [Iteration 2600/5000] train_loss: -6.518111982448996e+22, val_loss: -4.431342974229038e+22, val_recall@10: 0.01036, val_precision@10: 0.0094, val_ndcg@10: 0.01254
2024-12-11 00:07:18,201 [Iteration 2800/5000] train_loss: -2.6651696860628714e+22, val_loss: -4.997176582491756e+22, val_recall@10: 0.01092, val_precision@10: 0.00995, val_ndcg@10: 0.01331
2024-12-11 00:08:20,946 [Iteration 3000/5000] train_loss: -4.895048904101838e+22, val_loss: -5.747562299164563e+22, val_recall@10: 0.01082, val_precision@10: 0.00958, val_ndcg@10: 0.01276
2024-12-11 00:10:33,076 [Iteration 3200/5000] train_loss: -4.331879625378673e+22, val_loss: -5.875582522892122e+22, val_recall@10: 0.01089, val_precision@10: 0.00976, val_ndcg@10: 0.01272
2024-12-11 00:12:21,195 [Iteration 3400/5000] train_loss: -1.2023895833458398e+23, val_loss: -5.9011427025772635e+22, val_recall@10: 0.01066, val_precision@10: 0.0094, val_ndcg@10: 0.01214
2024-12-11 00:14:23,872 [Iteration 3600/5000] train_loss: -5.435254778685003e+22, val_loss: -6.587414274234899e+22, val_recall@10: 0.01066, val_precision@10: 0.0094, val_ndcg@10: 0.01228
2024-12-11 00:16:25,481 [Iteration 3800/5000] train_loss: -1.2122917379185318e+23, val_loss: -5.634016644639373e+22, val_recall@10: 0.01046, val_precision@10: 0.00886, val_ndcg@10: 0.01248
2024-12-11 00:16:47,916 [Iteration 4000/5000] train_loss: -1.0366362203563345e+23, val_loss: -6.239919229146768e+22, val_recall@10: 0.01088, val_precision@10: 0.00922, val_ndcg@10: 0.01218
2024-12-11 00:19:03,196 [Iteration 4200/5000] train_loss: -3.1678288253726677e+22, val_loss: -6.994230733614754e+22, val_recall@10: 0.01072, val_precision@10: 0.00904, val_ndcg@10: 0.01198
2024-12-11 00:21:06,139 [Iteration 4400/5000] train_loss: -3.225012561065264e+23, val_loss: -5.66313691982995e+22, val_recall@10: 0.01072, val_precision@10: 0.00904, val_ndcg@10: 0.01198
2024-12-11 00:22:55,769 [Iteration 4600/5000] train_loss: -4.41774390479423e+22, val_loss: -7.365130085246404e+22, val_recall@10: 0.01072, val_precision@10: 0.00904, val_ndcg@10: 0.01197
2024-12-11 00:23:06,959 [Iteration 4800/5000] train_loss: -7.66483473252873e+22, val_loss: -5.691909066769332e+22, val_recall@10: 0.01048, val_precision@10: 0.00868, val_ndcg@10: 0.01225
2024-12-11 00:23:18,004 [Iteration 4999/5000] train_loss: -1.949667050663825e+22, val_loss: -7.242281344970955e+22, val_recall@10: 0.01099, val_precision@10: 0.00904, val_ndcg@10: 0.01255
2024-12-11 00:23:18,145 Experiment batch_512: best train loss -3.225012561065264e+23; best val loss -3.225012561065264e+23; last train loss -1.949667050663825e+22; last val loss -1.949667050663825e+22
2024-12-11 00:23:18,145 Experiment setup: {'batch_size': 2048, 'LR': 0.001, 'K': 10, 'name': 'batch_2048'}
2024-12-11 00:23:25,483 [Iteration 0/5000] train_loss: -0.60611, val_loss: -0.18911, val_recall@10: 0.00229, val_precision@10: 0.00127, val_ndcg@10: 0.00159
2024-12-11 00:23:36,898 [Iteration 200/5000] train_loss: -1098421305344.0, val_loss: -478404476928.0, val_recall@10: 0.00592, val_precision@10: 0.00344, val_ndcg@10: 0.00579
2024-12-11 00:23:48,135 [Iteration 400/5000] train_loss: -3.308676228826792e+18, val_loss: -3.7676648839407206e+17, val_recall@10: 0.01155, val_precision@10: 0.00796, val_ndcg@10: 0.01151
2024-12-11 00:23:59,141 [Iteration 600/5000] train_loss: -2.0556083772182002e+21, val_loss: -1.8557412997677764e+21, val_recall@10: 0.02214, val_precision@10: 0.01212, val_ndcg@10: 0.01884
2024-12-11 00:24:10,518 [Iteration 800/5000] train_loss: -2.2160065549267955e+22, val_loss: -1.8216102351892933e+22, val_recall@10: 0.02442, val_precision@10: 0.01338, val_ndcg@10: 0.02041
2024-12-11 00:24:21,750 [Iteration 1000/5000] train_loss: -4.450276107062504e+22, val_loss: -2.4847262115928314e+22, val_recall@10: 0.02355, val_precision@10: 0.01284, val_ndcg@10: 0.01956
2024-12-11 00:24:32,965 [Iteration 1200/5000] train_loss: -1.4929117512759278e+23, val_loss: -3.881100827876278e+22, val_recall@10: 0.02461, val_precision@10: 0.01193, val_ndcg@10: 0.01947
2024-12-11 00:24:44,186 [Iteration 1400/5000] train_loss: -4.446478671856705e+22, val_loss: -4.643463867758077e+22, val_recall@10: 0.02497, val_precision@10: 0.0123, val_ndcg@10: 0.01978
2024-12-11 00:24:54,386 [Iteration 1600/5000] train_loss: -4.628241701017565e+22, val_loss: -5.435832140157232e+22, val_recall@10: 0.02475, val_precision@10: 0.01212, val_ndcg@10: 0.01935
2024-12-11 00:25:06,064 [Iteration 1800/5000] train_loss: -7.70954556890934e+22, val_loss: -4.7321883832969775e+22, val_recall@10: 0.02444, val_precision@10: 0.01157, val_ndcg@10: 0.01921
2024-12-11 00:25:18,140 [Iteration 2000/5000] train_loss: -4.3780685431569845e+22, val_loss: -6.884169063761298e+22, val_recall@10: 0.02232, val_precision@10: 0.01103, val_ndcg@10: 0.0182
2024-12-11 00:26:52,445 [Iteration 2200/5000] train_loss: -2.1152924663879166e+23, val_loss: -7.1237375955793084e+22, val_recall@10: 0.02096, val_precision@10: 0.01121, val_ndcg@10: 0.01803
2024-12-11 00:28:26,106 [Iteration 2400/5000] train_loss: -4.274803255501193e+22, val_loss: -8.284331882871307e+22, val_recall@10: 0.02067, val_precision@10: 0.01085, val_ndcg@10: 0.01758
2024-12-11 00:30:10,552 [Iteration 2600/5000] train_loss: -5.823239886582971e+22, val_loss: -8.936609834181587e+22, val_recall@10: 0.02053, val_precision@10: 0.01067, val_ndcg@10: 0.01749
2024-12-11 00:31:40,614 [Iteration 2800/5000] train_loss: -1.005388264557802e+23, val_loss: -9.196624257947897e+22, val_recall@10: 0.02002, val_precision@10: 0.01049, val_ndcg@10: 0.01746
2024-12-11 00:33:14,443 [Iteration 3000/5000] train_loss: -2.2518439489615962e+23, val_loss: -9.69480073936859e+22, val_recall@10: 0.02006, val_precision@10: 0.01067, val_ndcg@10: 0.01809
2024-12-11 00:33:35,212 [Iteration 3200/5000] train_loss: -8.092288486841048e+22, val_loss: -1.080281414993115e+23, val_recall@10: 0.02238, val_precision@10: 0.01103, val_ndcg@10: 0.01823
2024-12-11 00:33:46,278 [Iteration 3400/5000] train_loss: -5.115422643948033e+22, val_loss: -1.1289752348841702e+23, val_recall@10: 0.02066, val_precision@10: 0.01103, val_ndcg@10: 0.01781
2024-12-11 00:33:56,862 [Iteration 3600/5000] train_loss: -2.1346343459235623e+23, val_loss: -1.0267214557046858e+23, val_recall@10: 0.02062, val_precision@10: 0.01121, val_ndcg@10: 0.01747
2024-12-11 00:36:06,041 [Iteration 3800/5000] train_loss: -8.008772834631164e+22, val_loss: -1.2301606701600498e+23, val_recall@10: 0.02246, val_precision@10: 0.01157, val_ndcg@10: 0.01819
2024-12-11 00:38:15,201 [Iteration 4000/5000] train_loss: -1.681620682142081e+23, val_loss: -1.2260717619863675e+23, val_recall@10: 0.02244, val_precision@10: 0.01139, val_ndcg@10: 0.01804
2024-12-11 00:40:09,174 [Iteration 4200/5000] train_loss: -9.125201671457428e+22, val_loss: -1.1882853001048334e+23, val_recall@10: 0.02037, val_precision@10: 0.01103, val_ndcg@10: 0.01828
2024-12-11 00:40:35,020 [Iteration 4400/5000] train_loss: -1.3619730148458475e+23, val_loss: -1.3471800411498236e+23, val_recall@10: 0.02037, val_precision@10: 0.01103, val_ndcg@10: 0.01827
2024-12-11 00:40:44,337 [Iteration 4600/5000] train_loss: -3.061158996542569e+23, val_loss: -1.2683402962890533e+23, val_recall@10: 0.02042, val_precision@10: 0.01121, val_ndcg@10: 0.01838
2024-12-11 00:40:53,650 [Iteration 4800/5000] train_loss: -7.953582121917664e+22, val_loss: -8.885526404328249e+22, val_recall@10: 0.02038, val_precision@10: 0.01121, val_ndcg@10: 0.01841
2024-12-11 00:41:02,424 [Iteration 4999/5000] train_loss: -1.959394780822949e+23, val_loss: -1.4430414110182183e+23, val_recall@10: 0.02188, val_precision@10: 0.01157, val_ndcg@10: 0.01881
2024-12-11 00:41:02,558 Experiment batch_2048: best train loss -3.061158996542569e+23; best val loss -3.061158996542569e+23; last train loss -1.959394780822949e+23; last val loss -1.959394780822949e+23
2024-12-11 00:41:02,559 Experiment setup: {'batch_size': 1024, 'LR': 0.01, 'K': 10, 'name': 'LR_1e-2'}
2024-12-11 00:41:09,243 [Iteration 0/5000] train_loss: -0.99124, val_loss: -3.90769, val_recall@10: 0.00019, val_precision@10: 0.00054, val_ndcg@10: 0.00046
2024-12-11 00:41:17,596 [Iteration 200/5000] train_loss: -1.413277661512882e+23, val_loss: -8.712002710685664e+22, val_recall@10: 0.03092, val_precision@10: 0.01808, val_ndcg@10: 0.02733
2024-12-11 00:41:26,142 [Iteration 400/5000] train_loss: -4.095162412556743e+23, val_loss: -3.012754307747591e+23, val_recall@10: 0.015, val_precision@10: 0.01302, val_ndcg@10: 0.0183
2024-12-11 00:41:34,625 [Iteration 600/5000] train_loss: -2.3425356368177323e+23, val_loss: -6.366001644026662e+23, val_recall@10: 0.01637, val_precision@10: 0.0123, val_ndcg@10: 0.01731
2024-12-11 00:41:43,067 [Iteration 800/5000] train_loss: -2.0299795176387416e+23, val_loss: -1.0272372799916063e+24, val_recall@10: 0.01629, val_precision@10: 0.01139, val_ndcg@10: 0.01683
2024-12-11 00:41:51,419 [Iteration 1000/5000] train_loss: -6.928721013147053e+23, val_loss: -1.7452957442079826e+24, val_recall@10: 0.01441, val_precision@10: 0.01013, val_ndcg@10: 0.01582
2024-12-11 00:41:59,860 [Iteration 1200/5000] train_loss: -8.024581550187145e+23, val_loss: -2.4907416425935124e+24, val_recall@10: 0.01683, val_precision@10: 0.01193, val_ndcg@10: 0.01599
2024-12-11 00:42:08,399 [Iteration 1400/5000] train_loss: -3.523895211343603e+23, val_loss: -3.2801983018047756e+24, val_recall@10: 0.01576, val_precision@10: 0.01103, val_ndcg@10: 0.01418
2024-12-11 00:42:16,985 [Iteration 1600/5000] train_loss: -2.80582075034135e+23, val_loss: -3.972267393291522e+24, val_recall@10: 0.01327, val_precision@10: 0.00922, val_ndcg@10: 0.01255
2024-12-11 00:42:25,761 [Iteration 1800/5000] train_loss: -5.8943764044251095e+23, val_loss: -4.849274317489244e+24, val_recall@10: 0.01615, val_precision@10: 0.0094, val_ndcg@10: 0.01336
2024-12-11 00:42:34,037 [Iteration 2000/5000] train_loss: -4.134881639254359e+23, val_loss: -2.303770200463599e+24, val_recall@10: 0.01678, val_precision@10: 0.00958, val_ndcg@10: 0.01364
2024-12-11 00:42:42,105 [Iteration 2200/5000] train_loss: -5.017792170074014e+23, val_loss: -6.536766324451129e+24, val_recall@10: 0.0168, val_precision@10: 0.0094, val_ndcg@10: 0.01365
2024-12-11 00:42:50,293 [Iteration 2400/5000] train_loss: -2.344828329316034e+23, val_loss: -4.432206692579974e+24, val_recall@10: 0.01753, val_precision@10: 0.00976, val_ndcg@10: 0.01425
2024-12-11 00:42:58,500 [Iteration 2600/5000] train_loss: -6.556908151366987e+23, val_loss: -4.0240220396333235e+24, val_recall@10: 0.01613, val_precision@10: 0.00958, val_ndcg@10: 0.01361
2024-12-11 00:43:06,749 [Iteration 2800/5000] train_loss: -4.2332380933883096e+23, val_loss: -9.535264397506286e+24, val_recall@10: 0.01624, val_precision@10: 0.01031, val_ndcg@10: 0.01447
2024-12-11 00:43:14,940 [Iteration 3000/5000] train_loss: -7.441174445818466e+23, val_loss: -1.0645021097441405e+25, val_recall@10: 0.01686, val_precision@10: 0.01067, val_ndcg@10: 0.01447
2024-12-11 00:43:23,143 [Iteration 3200/5000] train_loss: -3.537439156718972e+23, val_loss: -1.1593137625969892e+25, val_recall@10: 0.01905, val_precision@10: 0.01103, val_ndcg@10: 0.01522
2024-12-11 00:43:31,316 [Iteration 3400/5000] train_loss: -2.4685858059242946e+23, val_loss: -1.222797079405156e+25, val_recall@10: 0.01616, val_precision@10: 0.01085, val_ndcg@10: 0.0144
2024-12-11 00:43:39,666 [Iteration 3600/5000] train_loss: -5.4394407844666515e+23, val_loss: -1.3332575664243343e+25, val_recall@10: 0.01466, val_precision@10: 0.01049, val_ndcg@10: 0.01379
2024-12-11 00:43:47,888 [Iteration 3800/5000] train_loss: -8.558518233945026e+23, val_loss: -1.2851425779804263e+25, val_recall@10: 0.01445, val_precision@10: 0.01049, val_ndcg@10: 0.01359
2024-12-11 00:43:55,988 [Iteration 4000/5000] train_loss: -6.608245584239309e+23, val_loss: -1.4204824193161176e+25, val_recall@10: 0.01409, val_precision@10: 0.00995, val_ndcg@10: 0.01303
2024-12-11 00:44:04,156 [Iteration 4200/5000] train_loss: -8.76659822767241e+23, val_loss: -1.007268665120297e+25, val_recall@10: 0.01224, val_precision@10: 0.00976, val_ndcg@10: 0.01243
2024-12-11 00:44:12,351 [Iteration 4400/5000] train_loss: -3.970003776032415e+23, val_loss: -1.7055720067049794e+25, val_recall@10: 0.01185, val_precision@10: 0.00995, val_ndcg@10: 0.01226
2024-12-11 00:44:20,640 [Iteration 4600/5000] train_loss: -6.912135516727343e+23, val_loss: -9.223890851531849e+24, val_recall@10: 0.01135, val_precision@10: 0.0094, val_ndcg@10: 0.01173
2024-12-11 00:44:28,739 [Iteration 4800/5000] train_loss: -7.643166293425585e+23, val_loss: -1.8349351029607888e+25, val_recall@10: 0.01132, val_precision@10: 0.00922, val_ndcg@10: 0.01148
2024-12-11 00:44:36,864 [Iteration 4999/5000] train_loss: -5.88991279676243e+23, val_loss: -1.9282955735157889e+25, val_recall@10: 0.01023, val_precision@10: 0.00922, val_ndcg@10: 0.01127
